age,duration,campaign,pdays,previous,y
46,561,3,-1,0,0
32,159,2,-1,0,0
32,1200,3,-1,0,0
43,173,3,-1,0,0
53,695,3,-1,0,0
32,103,4,-1,0,0
33,480,1,-1,0,1
58,46,5,-1,0,0
32,108,5,-1,0,0
47,131,8,-1,0,0
49,129,4,-1,0,0
46,80,5,-1,0,0
55,83,6,-1,0,0
42,582,7,-1,0,0
52,68,8,-1,0,0
43,190,12,-1,0,0
34,255,8,-1,0,0
31,117,4,-1,0,0
42,143,4,-1,0,0
58,183,4,-1,0,0
53,216,2,-1,0,0
42,143,2,-1,0,0
48,43,2,-1,0,0
51,154,2,-1,0,0
41,261,2,-1,0,0
41,649,2,-1,0,1
31,155,2,-1,0,0
47,162,2,-1,0,0
49,30,2,-1,0,0
47,89,2,-1,0,0
46,50,3,-1,0,0
52,81,4,-1,0,0
50,181,2,-1,0,0
48,142,2,-1,0,0
30,223,2,-1,0,0
30,55,2,-1,0,0
50,76,2,-1,0,0
33,160,2,-1,0,0
33,120,2,-1,0,0
45,121,4,-1,0,0
44,256,4,-1,0,0
32,322,2,-1,0,0
44,156,2,-1,0,0
46,50,2,-1,0,0
45,132,4,-1,0,0
47,64,2,-1,0,0
51,18,7,-1,0,0
31,483,2,-1,0,0
48,212,2,-1,0,0
53,329,4,-1,0,0
33,239,2,-1,0,0
34,129,2,-1,0,0
40,150,2,-1,0,0
52,257,2,-1,0,0
39,25,2,-1,0,0
40,133,2,-1,0,0
58,391,4,-1,0,0
54,127,2,-1,0,0
52,138,2,-1,0,0
31,228,2,-1,0,0
38,128,2,-1,0,0
39,140,2,-1,0,0
30,88,2,-1,0,0
42,97,2,-1,0,0
57,340,4,-1,0,0
32,157,2,-1,0,0
53,921,2,-1,0,1
46,84,2,-1,0,0
34,113,2,-1,0,0
42,500,2,-1,0,0
37,179,2,-1,0,0
38,53,2,-1,0,0
42,155,4,-1,0,0
40,467,2,-1,0,1
50,112,4,-1,0,0
31,70,2,-1,0,0
31,231,2,-1,0,0
38,124,4,-1,0,0
53,158,4,-1,0,0
40,110,4,-1,0,0
37,90,6,-1,0,0
52,98,4,-1,0,0
37,289,2,-1,0,0
31,110,2,-1,0,0
42,428,8,-1,0,0
53,123,2,-1,0,0
34,328,2,-1,0,0
56,193,4,-1,0,0
41,351,2,-1,0,0
38,202,2,-1,0,0
33,203,4,-1,0,0
44,552,5,-1,0,1
51,79,4,-1,0,0
43,89,2,-1,0,0
32,322,2,-1,0,0
38,93,2,-1,0,0
54,387,7,-1,0,0
32,162,4,-1,0,0
30,93,4,-1,0,0
42,875,4,-1,0,1
48,108,4,-1,0,0
30,552,4,-1,0,0
38,209,2,-1,0,0
34,263,2,-1,0,0
30,185,4,-1,0,0
38,105,2,-1,0,0
33,75,2,-1,0,0
38,360,4,-1,0,0
34,219,2,-1,0,0
39,157,4,-1,0,0
33,113,4,-1,0,0
34,196,2,-1,0,0
40,129,2,-1,0,0
33,118,2,-1,0,0
42,94,2,-1,0,0
47,138,4,-1,0,0
56,204,4,-1,0,0
34,112,2,-1,0,0
55,107,2,-1,0,0
55,359,2,-1,0,0
34,123,2,-1,0,0
50,75,2,-1,0,0
41,156,2,-1,0,0
39,332,4,-1,0,0
33,588,6,-1,0,1
34,55,4,-1,0,0
56,184,3,-1,0,0
32,237,4,-1,0,0
44,122,2,-1,0,0
32,215,2,-1,0,0
37,25,20,-1,0,0
39,211,3,-1,0,0
45,71,2,-1,0,0
46,172,2,-1,0,0
36,100,4,-1,0,0
32,119,2,-1,0,0
53,87,2,-1,0,0
34,200,2,-1,0,0
51,214,8,-1,0,0
31,763,14,-1,0,1
45,95,2,-1,0,0
31,195,2,-1,0,0
32,210,2,-1,0,0
42,413,2,-1,0,0
47,97,3,-1,0,0
43,472,2,-1,0,0
37,352,4,-1,0,0
41,171,6,-1,0,0
32,212,4,-1,0,0
32,72,4,-1,0,0
35,197,13,-1,0,0
46,76,3,-1,0,0
32,161,4,-1,0,0
42,140,4,-1,0,0
46,81,2,-1,0,0
51,65,2,-1,0,0
51,687,4,-1,0,0
56,285,2,-1,0,0
45,75,9,-1,0,0
37,1740,2,-1,0,0
49,513,4,-1,0,0
41,744,7,-1,0,0
50,177,2,-1,0,0
36,184,6,-1,0,0
51,62,4,-1,0,0
33,103,4,-1,0,0
32,194,6,-1,0,0
32,94,4,-1,0,0
31,88,4,-1,0,0
31,77,2,-1,0,0
39,239,2,-1,0,0
39,414,2,-1,0,0
42,252,2,-1,0,0
48,113,4,-1,0,0
43,88,4,-1,0,0
47,447,4,-1,0,0
39,379,4,-1,0,0
36,15,19,-1,0,0
50,203,4,-1,0,0
38,471,10,-1,0,0
39,173,4,-1,0,0
35,82,2,-1,0,0
39,162,2,-1,0,0
46,174,2,-1,0,0
44,188,6,-1,0,0
53,1408,5,-1,0,1
50,132,2,-1,0,0
60,70,4,-1,0,0
51,293,2,-1,0,0
31,102,2,-1,0,0
49,118,2,-1,0,0
50,584,2,-1,0,0
32,718,2,-1,0,1
37,174,2,-1,0,0
40,58,2,-1,0,0
50,69,4,-1,0,0
46,95,2,-1,0,0
55,94,2,-1,0,0
60,921,6,-1,0,1
30,605,4,-1,0,0
35,174,2,-1,0,0
35,111,2,-1,0,0
36,245,1,-1,0,0
47,156,12,-1,0,0
37,280,1,-1,0,0
46,243,5,-1,0,0
32,358,3,-1,0,0
48,430,4,-1,0,0
30,132,2,-1,0,0
49,380,4,-1,0,0
39,327,3,-1,0,0
33,627,2,-1,0,1
47,251,3,-1,0,0
44,175,2,-1,0,0
46,395,6,-1,0,0
36,687,2,-1,0,0
43,196,2,-1,0,0
30,696,3,-1,0,0
37,304,5,-1,0,0
33,175,3,-1,0,0
31,129,1,-1,0,0
41,132,1,-1,0,0
33,291,1,-1,0,0
47,216,9,-1,0,0
47,881,4,-1,0,0
49,157,3,-1,0,0
32,92,4,-1,0,0
32,135,3,-1,0,0
57,252,3,-1,0,0
48,93,3,-1,0,0
54,68,5,-1,0,0
44,174,5,-1,0,0
39,170,4,-1,0,0
44,165,3,-1,0,0
44,141,3,-1,0,0
35,67,5,-1,0,0
51,896,8,-1,0,0
37,625,6,-1,0,1
31,147,4,-1,0,0
59,63,5,-1,0,0
52,76,18,-1,0,0
38,79,3,-1,0,0
40,113,4,-1,0,0
42,133,2,-1,0,0
32,559,3,-1,0,0
54,83,5,-1,0,0
32,319,3,-1,0,0
33,471,5,-1,0,0
41,113,3,-1,0,0
38,66,5,-1,0,0
40,209,5,-1,0,0
33,216,3,-1,0,0
45,703,2,-1,0,1
34,345,3,-1,0,0
43,341,3,-1,0,0
31,78,12,-1,0,0
56,210,3,-1,0,0
33,41,9,-1,0,0
40,208,2,-1,0,0
33,109,3,-1,0,0
40,66,3,-1,0,0
53,173,3,-1,0,0
34,160,4,-1,0,0
31,124,3,-1,0,0
31,99,3,-1,0,0
46,381,3,-1,0,0
31,83,3,-1,0,0
50,221,10,-1,0,0
59,195,7,-1,0,0
33,226,5,-1,0,0
35,44,9,-1,0,0
34,46,14,-1,0,0
49,278,6,-1,0,0
55,126,4,-1,0,0
57,162,3,-1,0,0
37,225,5,-1,0,0
31,200,4,-1,0,0
33,85,5,-1,0,0
48,77,3,-1,0,0
46,96,3,-1,0,0
51,135,11,-1,0,0
32,96,8,-1,0,0
40,1464,3,-1,0,0
54,111,3,-1,0,0
38,320,4,-1,0,0
30,220,5,-1,0,0
43,111,5,-1,0,0
42,92,4,-1,0,0
59,432,5,-1,0,0
41,286,12,-1,0,0
47,169,13,-1,0,0
54,182,6,-1,0,0
52,96,2,-1,0,0
34,398,2,-1,0,0
34,163,2,-1,0,0
40,310,2,-1,0,0
47,189,2,-1,0,0
38,66,2,-1,0,0
36,115,2,-1,0,0
35,257,2,-1,0,0
36,246,4,-1,0,0
36,63,2,-1,0,0
40,971,2,-1,0,0
30,210,2,-1,0,0
51,79,2,-1,0,0
38,311,2,-1,0,0
40,140,11,-1,0,0
42,98,2,-1,0,0
31,218,2,-1,0,0
33,152,2,-1,0,0
33,102,2,-1,0,0
33,211,4,-1,0,0
32,331,2,-1,0,0
36,238,2,-1,0,0
53,150,2,-1,0,0
53,82,8,-1,0,0
58,396,2,-1,0,0
30,351,6,-1,0,0
33,273,2,-1,0,0
31,246,2,-1,0,0
45,103,2,-1,0,0
39,121,2,-1,0,0
41,429,2,-1,0,0
44,167,2,-1,0,0
48,139,2,-1,0,0
46,120,2,-1,0,0
44,118,4,-1,0,0
37,101,2,-1,0,0
43,180,2,-1,0,0
58,676,8,-1,0,0
50,40,2,-1,0,0
34,1503,2,-1,0,1
42,384,5,-1,0,0
33,289,2,-1,0,0
35,134,2,-1,0,0
30,120,2,-1,0,0
31,115,2,-1,0,0
51,234,4,-1,0,0
30,129,2,-1,0,0
37,101,2,-1,0,0
32,126,2,-1,0,0
38,161,2,-1,0,0
56,644,4,-1,0,1
46,139,2,-1,0,0
55,168,2,-1,0,0
32,776,2,-1,0,0
36,173,2,-1,0,0
53,65,10,-1,0,0
52,93,4,-1,0,0
50,153,7,-1,0,0
36,223,8,-1,0,0
45,62,4,-1,0,0
33,141,2,-1,0,0
34,104,2,-1,0,0
47,136,2,-1,0,0
30,376,2,-1,0,0
45,140,2,-1,0,0
32,119,2,-1,0,0
31,117,4,-1,0,0
45,126,4,-1,0,0
44,148,4,-1,0,0
39,76,2,-1,0,0
55,588,2,-1,0,0
34,121,2,-1,0,0
33,151,2,-1,0,0
57,913,4,-1,0,1
38,1111,6,-1,0,0
35,205,8,-1,0,0
53,282,4,-1,0,0
42,656,2,-1,0,0
33,97,2,-1,0,0
36,76,2,-1,0,0
31,243,2,-1,0,0
56,321,2,-1,0,0
31,162,2,-1,0,0
34,183,2,-1,0,0
41,299,4,-1,0,0
34,179,2,-1,0,0
41,64,2,-1,0,0
34,124,2,-1,0,0
60,335,2,-1,0,0
36,115,2,-1,0,0
35,169,2,-1,0,0
36,90,8,-1,0,0
51,244,6,-1,0,0
30,194,2,-1,0,0
57,819,10,-1,0,1
40,139,4,-1,0,0
34,104,2,-1,0,0
57,297,2,-1,0,0
33,91,2,-1,0,0
57,135,2,-1,0,0
34,123,2,-1,0,0
48,136,8,-1,0,0
30,166,4,-1,0,0
30,137,4,-1,0,0
55,545,4,-1,0,0
52,58,2,-1,0,0
30,230,2,-1,0,0
32,788,6,-1,0,1
33,329,2,-1,0,0
39,86,4,-1,0,0
50,212,4,-1,0,0
47,898,4,-1,0,0
32,318,5,-1,0,0
54,180,4,-1,0,0
31,241,4,-1,0,0
55,137,4,-1,0,0
48,238,4,-1,0,0
37,176,10,-1,0,0
52,97,4,-1,0,0
31,43,4,-1,0,0
35,122,5,-1,0,0
34,12,21,-1,0,0
37,119,4,-1,0,0
45,172,6,-1,0,0
31,419,4,-1,0,0
33,575,4,-1,0,0
31,238,4,-1,0,0
48,76,4,-1,0,0
57,107,6,-1,0,0
31,175,2,-1,0,0
43,156,6,-1,0,0
50,89,2,-1,0,0
32,181,4,-1,0,0
32,660,2,-1,0,0
60,111,2,-1,0,0
50,946,4,-1,0,1
40,55,7,-1,0,0
32,435,2,-1,0,0
30,1532,2,-1,0,1
60,283,6,-1,0,0
52,202,4,-1,0,0
53,74,2,-1,0,0
50,120,2,-1,0,0
58,138,2,-1,0,0
36,67,2,-1,0,0
39,1026,4,-1,0,0
35,114,2,-1,0,0
40,88,6,-1,0,0
31,93,2,-1,0,0
39,140,4,-1,0,0
45,508,6,-1,0,0
57,91,22,-1,0,0
30,239,8,-1,0,0
44,719,5,-1,0,0
47,71,4,-1,0,0
47,381,7,-1,0,0
34,191,2,-1,0,0
56,793,10,-1,0,1
31,45,4,-1,0,0
37,133,2,-1,0,0
45,144,2,-1,0,0
34,114,2,-1,0,0
37,870,4,-1,0,0
33,70,2,-1,0,0
46,87,8,-1,0,0
34,129,4,-1,0,0
33,500,2,-1,0,0
36,48,1,-1,0,0
33,362,1,-1,0,0
30,121,1,-1,0,0
48,102,9,-1,0,0
37,50,12,-1,0,0
43,127,3,-1,0,0
30,132,1,-1,0,0
37,161,3,-1,0,0
37,154,6,-1,0,0
53,190,1,-1,0,0
33,68,1,-1,0,0
55,81,1,-1,0,1
42,148,1,-1,0,0
34,406,1,-1,0,0
49,396,3,-1,0,0
34,274,4,-1,0,0
49,151,3,-1,0,0
52,150,3,-1,0,0
57,242,5,-1,0,0
57,394,3,-1,0,0
51,189,5,-1,0,0
33,126,3,-1,0,0
33,224,8,-1,0,0
32,686,5,-1,0,1
35,415,3,-1,0,0
31,165,3,-1,0,0
35,183,8,-1,0,0
32,301,3,-1,0,0
37,94,13,-1,0,0
55,42,3,-1,0,0
39,294,3,-1,0,0
36,239,3,-1,0,0
32,159,3,-1,0,0
33,231,3,-1,0,0
34,1877,3,-1,0,1
53,77,8,-1,0,0
35,310,3,-1,0,0
59,140,5,-1,0,0
30,142,2,-1,0,0
47,184,3,-1,0,0
31,102,3,-1,0,0
31,169,5,-1,0,0
32,120,3,-1,0,0
34,314,3,-1,0,0
47,189,4,-1,0,0
34,270,3,-1,0,0
33,148,3,-1,0,0
42,299,1,-1,0,0
40,196,4,-1,0,0
41,280,11,-1,0,0
36,42,1,-1,0,0
30,300,1,-1,0,0
54,160,7,-1,0,0
33,247,3,-1,0,0
33,122,5,-1,0,0
59,162,1,-1,0,0
30,379,1,-1,0,0
47,494,4,-1,0,0
53,195,1,-1,0,0
35,163,1,-1,0,0
31,794,1,-1,0,0
60,36,1,-1,0,0
55,331,20,-1,0,0
46,153,3,-1,0,0
35,269,1,-1,0,0
49,159,1,-1,0,0
30,202,1,-1,0,0
37,92,12,-1,0,0
52,351,5,-1,0,0
33,239,2,-1,0,0
55,64,2,-1,0,0
52,82,2,-1,0,0
43,97,2,-1,0,0
38,242,2,-1,0,0
32,360,2,-1,0,0
44,98,5,-1,0,0
41,169,6,-1,0,0
47,118,6,-1,0,0
50,203,4,-1,0,0
41,136,9,-1,0,0
52,343,5,-1,0,0
31,122,5,-1,0,0
33,76,7,-1,0,0
47,150,8,-1,0,0
34,142,2,-1,0,0
33,93,2,-1,0,0
53,122,2,-1,0,0
37,99,2,-1,0,0
34,154,2,-1,0,0
32,586,2,-1,0,0
31,127,2,-1,0,0
52,1123,4,-1,0,1
45,87,4,-1,0,0
58,167,2,-1,0,0
37,135,2,-1,0,0
46,491,2,-1,0,0
30,111,2,-1,0,0
43,78,2,-1,0,0
60,40,2,-1,0,0
30,34,2,-1,0,0
33,306,2,-1,0,0
46,95,2,-1,0,0
42,67,2,-1,0,0
47,644,9,-1,0,0
49,57,2,-1,0,0
35,140,8,-1,0,0
32,119,2,-1,0,0
32,576,2,-1,0,1
31,579,2,-1,0,1
47,136,2,-1,0,0
41,336,10,-1,0,1
32,313,6,-1,0,0
46,1241,2,-1,0,0
36,147,2,-1,0,0
36,136,6,-1,0,0
58,73,3,-1,0,0
34,119,8,-1,0,0
39,109,2,-1,0,0
46,65,2,-1,0,0
34,739,2,-1,0,1
52,314,4,-1,0,0
38,252,2,-1,0,0
33,227,2,-1,0,0
56,158,2,-1,0,0
53,86,4,-1,0,0
58,246,2,-1,0,0
35,77,2,-1,0,0
33,296,2,-1,0,0
31,234,2,-1,0,0
52,90,2,-1,0,0
38,305,2,-1,0,0
38,82,2,-1,0,0
44,54,2,-1,0,0
44,520,2,-1,0,1
46,157,6,-1,0,0
50,119,4,-1,0,0
34,192,6,-1,0,0
30,229,2,-1,0,0
46,16,13,-1,0,0
30,215,2,-1,0,0
53,107,2,-1,0,0
50,125,4,-1,0,0
59,146,3,-1,0,0
42,94,4,-1,0,0
56,705,4,-1,0,0
55,33,8,-1,0,0
49,205,4,-1,0,0
34,73,2,-1,0,0
31,107,2,-1,0,0
53,77,9,-1,0,0
34,177,2,-1,0,0
32,944,14,-1,0,0
31,139,2,-1,0,0
57,119,2,-1,0,0
48,492,7,-1,0,0
37,72,2,-1,0,0
38,82,6,-1,0,0
59,125,2,-1,0,0
49,115,2,-1,0,0
41,80,2,-1,0,0
33,1258,2,-1,0,1
35,82,2,-1,0,0
32,210,2,-1,0,0
30,78,2,-1,0,0
35,362,2,-1,0,0
53,528,2,-1,0,1
43,73,2,-1,0,0
36,136,2,-1,0,0
32,119,2,-1,0,0
46,314,2,-1,0,0
52,150,2,-1,0,0
43,79,2,-1,0,0
46,257,2,-1,0,0
35,24,30,-1,0,0
30,69,2,-1,0,0
33,129,6,-1,0,0
55,1329,2,-1,0,1
55,358,4,-1,0,0
49,73,15,-1,0,0
40,55,6,-1,0,0
48,63,8,-1,0,0
35,268,2,-1,0,0
51,111,2,-1,0,0
58,72,2,-1,0,0
58,73,2,-1,0,0
37,160,2,-1,0,0
60,67,4,-1,0,0
36,101,2,-1,0,0
45,192,4,-1,0,0
33,286,2,-1,0,0
52,109,2,-1,0,0
35,73,2,-1,0,0
36,85,2,-1,0,0
31,78,2,-1,0,0
57,197,2,-1,0,0
30,64,2,-1,0,0
55,46,8,-1,0,0
32,278,2,-1,0,0
35,91,2,-1,0,0
54,132,2,-1,0,0
35,94,2,-1,0,0
32,148,2,-1,0,0
31,121,2,-1,0,0
57,164,6,-1,0,0
32,171,15,-1,0,0
55,74,2,-1,0,0
55,256,2,-1,0,0
34,259,2,-1,0,0
46,686,2,-1,0,1
33,168,2,-1,0,0
32,114,2,-1,0,0
49,220,2,-1,0,0
36,72,2,-1,0,0
44,92,4,-1,0,0
46,58,2,-1,0,0
36,131,2,-1,0,0
53,80,2,-1,0,0
32,92,2,-1,0,0
52,205,4,-1,0,0
50,168,2,-1,0,0
33,572,2,-1,0,0
46,565,2,-1,0,1
50,363,2,-1,0,0
57,336,2,-1,0,0
52,232,2,-1,0,0
49,251,2,-1,0,0
36,239,4,-1,0,0
36,243,4,-1,0,0
39,147,4,-1,0,0
48,91,4,-1,0,0
52,217,5,-1,0,0
50,149,4,-1,0,0
50,128,4,-1,0,0
33,112,4,-1,0,0
47,19,21,-1,0,0
49,55,6,-1,0,0
35,73,4,-1,0,0
46,604,6,-1,0,1
52,22,18,-1,0,0
58,137,4,-1,0,0
43,239,4,-1,0,0
31,119,6,-1,0,0
30,1809,5,-1,0,0
47,47,7,-1,0,0
47,48,4,-1,0,0
31,65,4,-1,0,0
30,102,6,-1,0,0
30,180,4,-1,0,0
44,243,12,-1,0,0
46,79,4,-1,0,0
30,187,4,-1,0,0
54,120,8,-1,0,0
49,86,4,-1,0,0
50,101,4,-1,0,0
38,508,7,-1,0,0
54,651,12,-1,0,0
34,71,5,-1,0,0
36,233,4,-1,0,0
47,557,7,-1,0,0
36,247,4,-1,0,0
47,208,6,-1,0,0
49,379,4,-1,0,0
50,295,5,-1,0,0
59,212,11,-1,0,0
34,238,6,-1,0,0
31,81,4,-1,0,0
36,251,4,-1,0,0
30,374,4,-1,0,0
41,117,4,-1,0,0
35,73,7,-1,0,0
31,361,4,-1,0,0
33,107,6,-1,0,0
32,72,4,-1,0,0
50,171,13,-1,0,0
39,199,6,-1,0,0
41,209,2,-1,0,0
32,239,2,-1,0,0
35,69,4,-1,0,0
30,198,2,-1,0,0
32,195,4,-1,0,0
46,234,4,-1,0,0
31,385,9,-1,0,0
57,371,4,-1,0,0
39,714,6,-1,0,0
40,105,3,-1,0,0
60,629,4,-1,0,0
49,91,16,-1,0,0
32,10,13,-1,0,0
34,132,4,-1,0,0
59,1241,11,-1,0,1
34,217,6,-1,0,0
33,219,4,-1,0,0
40,61,4,-1,0,0
32,28,4,-1,0,0
34,80,4,-1,0,0
43,88,10,-1,0,0
55,607,4,-1,0,0
31,186,2,-1,0,0
57,527,6,-1,0,0
36,173,3,-1,0,0
36,81,2,-1,0,0
47,222,3,-1,0,0
32,277,3,-1,0,0
32,175,1,-1,0,0
36,309,3,-1,0,0
35,97,5,-1,0,0
41,96,1,-1,0,0
51,511,4,-1,0,0
45,55,3,-1,0,0
34,82,3,-1,0,0
31,346,5,-1,0,0
31,215,1,-1,0,0
59,347,1,-1,0,0
32,154,5,-1,0,0
47,618,1,-1,0,0
35,203,1,-1,0,0
59,460,1,-1,0,0
56,105,1,-1,0,0
41,157,1,-1,0,0
36,122,1,-1,0,0
45,129,3,-1,0,0
31,661,1,-1,0,0
37,296,3,-1,0,0
31,323,3,-1,0,0
45,112,3,-1,0,0
31,78,3,-1,0,0
36,381,6,-1,0,0
30,79,5,-1,0,0
42,30,5,-1,0,0
47,602,9,-1,0,0
37,75,7,-1,0,0
31,332,3,-1,0,0
43,108,18,-1,0,0
30,121,2,-1,0,0
31,436,5,-1,0,0
30,123,2,-1,0,0
34,215,10,-1,0,0
48,105,5,-1,0,0
30,192,5,-1,0,0
37,143,4,-1,0,0
53,153,6,-1,0,0
31,34,9,-1,0,0
34,289,6,-1,0,0
35,239,3,-1,0,0
47,78,4,-1,0,0
54,309,7,-1,0,0
59,353,16,-1,0,0
45,210,6,-1,0,0
49,145,7,-1,0,0
38,101,4,-1,0,0
32,222,6,-1,0,0
46,166,5,-1,0,0
55,140,11,-1,0,0
58,98,7,-1,0,0
51,547,3,-1,0,0
37,132,1,-1,0,0
50,90,11,-1,0,0
47,155,2,-1,0,0
53,120,10,-1,0,0
51,209,7,-1,0,0
33,182,1,-1,0,0
60,195,1,-1,0,0
49,90,3,-1,0,0
49,263,1,-1,0,0
47,98,3,-1,0,0
32,398,5,-1,0,0
37,160,1,-1,0,0
30,216,13,-1,0,0
38,82,7,-1,0,0
53,207,1,-1,0,0
44,160,1,-1,0,0
31,142,1,-1,0,0
40,197,5,-1,0,0
41,9,3,-1,0,0
44,148,8,-1,0,0
30,209,2,-1,0,0
33,94,1,-1,0,0
33,124,1,-1,0,0
31,121,1,-1,0,0
33,199,1,-1,0,0
32,306,4,-1,0,0
57,173,1,-1,0,0
44,299,1,-1,0,0
41,268,1,-1,0,0
40,155,6,-1,0,0
59,176,6,-1,0,0
35,112,2,-1,0,0
33,135,3,-1,0,0
33,208,1,-1,0,0
33,138,1,-1,0,0
45,247,1,-1,0,0
35,392,1,-1,0,0
52,132,1,-1,0,0
58,283,1,-1,0,0
60,148,10,-1,0,0
51,735,1,-1,0,1
39,110,1,-1,0,0
34,174,1,-1,0,0
38,200,1,-1,0,0
33,311,1,-1,0,0
32,671,2,-1,0,1
50,206,4,-1,0,0
31,116,8,-1,0,0
31,139,5,-1,0,0
60,87,2,-1,0,0
46,61,4,-1,0,0
57,626,3,-1,0,1
50,103,3,-1,0,0
39,116,9,-1,0,0
50,162,4,-1,0,0
36,109,5,-1,0,0
36,48,4,-1,0,0
58,540,4,-1,0,0
31,191,5,-1,0,0
30,342,3,-1,0,0
52,288,12,-1,0,0
53,209,5,-1,0,0
51,91,9,-1,0,0
33,196,12,-1,0,0
48,110,3,-1,0,0
60,115,7,-1,0,0
50,57,3,-1,0,0
59,102,5,-1,0,0
33,88,4,-1,0,0
37,68,4,-1,0,0
45,78,4,-1,0,0
47,141,4,-1,0,0
41,160,4,-1,0,0
52,472,10,-1,0,0
35,63,5,-1,0,0
34,132,6,-1,0,0
36,85,6,-1,0,0
32,132,8,-1,0,0
36,425,6,-1,0,0
58,50,23,-1,0,0
43,363,7,-1,0,1
55,129,5,-1,0,0
33,66,9,-1,0,0
51,121,4,-1,0,0
43,143,4,-1,0,0
33,145,8,-1,0,0
32,99,13,-1,0,0
37,112,4,-1,0,0
48,961,4,-1,0,1
40,87,5,-1,0,0
30,73,3,-1,0,0
37,463,4,-1,0,0
46,67,9,-1,0,0
53,103,5,-1,0,0
38,234,12,-1,0,0
49,220,3,-1,0,0
33,80,4,-1,0,0
56,83,13,-1,0,0
34,136,17,-1,0,0
32,417,4,-1,0,0
46,129,3,-1,0,0
38,343,2,-1,0,0
44,119,2,-1,0,0
42,87,4,-1,0,0
46,217,6,-1,0,0
45,153,4,-1,0,0
49,150,3,-1,0,0
42,129,4,-1,0,0
54,104,6,-1,0,0
47,93,5,-1,0,0
54,160,6,-1,0,0
43,113,6,-1,0,0
52,84,4,-1,0,0
33,147,6,-1,0,0
49,125,4,-1,0,0
60,101,3,-1,0,0
32,97,4,-1,0,0
30,167,4,-1,0,0
34,96,4,-1,0,0
37,123,6,-1,0,0
36,84,4,-1,0,0
39,342,5,-1,0,0
33,472,6,-1,0,1
49,62,10,-1,0,0
47,108,4,-1,0,0
46,67,10,-1,0,0
33,143,10,-1,0,0
43,152,3,-1,0,0
54,110,6,-1,0,0
39,40,15,-1,0,0
58,176,5,-1,0,0
59,272,4,-1,0,0
51,122,3,-1,0,0
40,59,6,-1,0,0
56,57,4,-1,0,0
41,463,22,-1,0,0
30,301,4,-1,0,0
45,343,4,-1,0,0
35,133,8,-1,0,0
33,508,5,-1,0,0
49,102,4,-1,0,0
45,72,3,-1,0,0
37,111,7,-1,0,0
59,1152,6,-1,0,1
54,284,4,-1,0,0
38,425,4,-1,0,0
35,157,4,-1,0,0
33,116,4,-1,0,0
37,146,4,-1,0,0
30,115,6,-1,0,0
52,72,4,-1,0,0
45,72,4,-1,0,0
33,72,2,-1,0,0
34,140,4,-1,0,0
36,88,3,-1,0,0
49,90,4,-1,0,0
54,150,4,-1,0,0
33,159,2,-1,0,0
54,177,4,-1,0,0
58,606,6,-1,0,1
33,250,2,-1,0,0
36,248,2,-1,0,0
30,132,2,-1,0,0
36,93,9,-1,0,0
44,121,4,-1,0,0
39,94,6,-1,0,0
55,92,6,-1,0,0
55,65,8,-1,0,0
34,324,4,-1,0,0
47,154,4,-1,0,0
35,124,4,-1,0,0
41,140,8,-1,0,0
54,54,6,-1,0,0
39,14,18,-1,0,0
33,390,7,-1,0,0
33,476,3,-1,0,0
45,42,6,-1,0,0
50,74,7,-1,0,0
30,23,17,-1,0,0
52,228,4,-1,0,0
52,112,6,-1,0,0
34,115,4,-1,0,0
55,57,3,-1,0,0
42,15,19,-1,0,0
46,728,4,-1,0,0
30,66,4,-1,0,0
53,262,6,-1,0,0
33,72,6,-1,0,0
31,9,9,-1,0,0
31,11,16,-1,0,0
31,9,12,-1,0,0
59,213,4,-1,0,0
30,211,7,-1,0,0
39,422,10,-1,0,0
46,68,6,-1,0,0
44,69,4,-1,0,0
55,111,6,-1,0,0
51,36,7,-1,0,0
34,169,4,-1,0,0
35,734,4,-1,0,0
37,484,4,-1,0,0
48,14,22,-1,0,0
41,69,4,-1,0,0
43,69,6,-1,0,0
50,692,4,-1,0,0
33,296,8,-1,0,0
60,151,6,-1,0,0
46,164,4,-1,0,0
34,198,8,-1,0,0
47,454,4,-1,0,0
30,114,6,-1,0,0
48,64,10,-1,0,0
33,30,4,-1,0,0
35,81,6,-1,0,0
50,731,6,-1,0,1
34,184,7,-1,0,0
48,433,6,-1,0,0
32,361,8,-1,0,0
54,304,6,-1,0,0
52,160,7,-1,0,0
31,101,6,-1,0,0
32,272,6,-1,0,0
49,53,6,-1,0,0
38,323,4,-1,0,0
33,103,6,-1,0,0
55,340,5,-1,0,0
47,163,8,-1,0,0
35,54,19,-1,0,0
31,87,4,-1,0,0
56,454,6,-1,0,0
39,171,8,-1,0,0
30,134,10,-1,0,0
52,265,4,-1,0,0
51,280,4,-1,0,0
59,62,6,-1,0,0
34,318,6,-1,0,0
33,131,3,-1,0,0
55,89,4,-1,0,0
34,119,11,-1,0,0
51,105,4,-1,0,0
32,99,3,-1,0,0
53,930,3,-1,0,1
35,484,4,-1,0,0
57,93,4,-1,0,0
42,153,3,-1,0,0
32,497,5,-1,0,1
33,121,8,-1,0,0
44,630,7,-1,0,1
41,81,4,-1,0,0
36,141,4,-1,0,0
40,73,2,-1,0,0
40,106,7,-1,0,0
45,702,2,-1,0,0
31,50,9,-1,0,0
48,770,12,-1,0,0
33,163,3,-1,0,0
39,313,5,-1,0,0
55,113,3,-1,0,0
31,348,2,-1,0,0
30,142,4,-1,0,0
